X	Y	Type
-68.9409285	40.56659246	Shipping
-68.9309285	40.56659246	Shipping
-68.9209285	40.56659246	Shipping
-68.9109285	40.56659246	Shipping
-68.9009285	40.56659246	Shipping
-68.8909285	40.56659246	Shipping
-68.8809285	40.56659246	Shipping
-68.87092849	40.56659246	Shipping
-68.86092849	40.56659246	Shipping
-68.85092849	40.56659246	Shipping
-68.84092849	40.56659246	Shipping
-68.83092849	40.56659246	Shipping
-68.82092849	40.56659246	Shipping
-68.81092849	40.56659246	Shipping
-68.80092848	40.56659246	Shipping
-68.79092848	40.56659246	Shipping
-68.78092848	40.56659246	Shipping
-68.77092848	40.56659246	Shipping
-68.76092848	40.56659246	Shipping
-68.75092848	40.56659246	Shipping
-68.74092848	40.56659246	Shipping
-68.73092848	40.56659246	Shipping
-68.72092847	40.56659246	Shipping
-68.71092847	40.56659246	Shipping
-68.70092847	40.56659246	Shipping
-68.69092847	40.56659246	Shipping
-68.68092847	40.56659246	Shipping
-68.67092847	40.56659246	Shipping
-73.90092919	40.55659246	Shipping
-73.89092919	40.55659246	Shipping
-73.88092918	40.55659246	Shipping
-73.87092918	40.55659246	Shipping
-73.86092918	40.55659246	Shipping
-73.85092918	40.55659246	Shipping
-73.84092918	40.55659246	Shipping
-73.83092918	40.55659246	Shipping
-73.82092918	40.55659246	Shipping
-73.81092917	40.55659246	Shipping
-73.80092917	40.55659246	Shipping
-73.79092917	40.55659246	Shipping
-73.78092917	40.55659246	Shipping
-73.77092917	40.55659246	Shipping
-73.76092917	40.55659246	Shipping
-73.75092917	40.55659246	Shipping
-70.93092878	40.55659246	Shipping
-70.92092878	40.55659246	Shipping
-70.91092878	40.55659246	Shipping
-70.90092877	40.55659246	Shipping
-70.89092877	40.55659246	Shipping
-70.88092877	40.55659246	Shipping
-70.87092877	40.55659246	Shipping
-70.86092877	40.55659246	Shipping
-70.85092877	40.55659246	Shipping
-70.84092877	40.55659246	Shipping
-70.83092876	40.55659246	Shipping
-70.82092876	40.55659246	Shipping
-70.81092876	40.55659246	Shipping
-70.80092876	40.55659246	Shipping
-70.79092876	40.55659246	Shipping
-70.78092876	40.55659246	Shipping
-70.77092876	40.55659246	Shipping
-70.76092875	40.55659246	Shipping
-70.75092875	40.55659246	Shipping
-70.74092875	40.55659246	Shipping
-70.73092875	40.55659246	Shipping
-70.72092875	40.55659246	Shipping
-70.71092875	40.55659246	Shipping
-70.70092875	40.55659246	Shipping
-70.69092874	40.55659246	Shipping
-70.68092874	40.55659246	Shipping
-70.67092874	40.55659246	Shipping
-70.66092874	40.55659246	Shipping
-70.65092874	40.55659246	Shipping
-70.64092874	40.55659246	Shipping
-70.63092874	40.55659246	Shipping
-70.62092874	40.55659246	Shipping
-70.61092873	40.55659246	Shipping
-70.60092873	40.55659246	Shipping
-70.59092873	40.55659246	Shipping
-70.58092873	40.55659246	Shipping
-70.57092873	40.55659246	Shipping
-70.56092873	40.55659246	Shipping
-70.55092873	40.55659246	Shipping
-70.54092872	40.55659246	Shipping
-70.53092872	40.55659246	Shipping
-70.52092872	40.55659246	Shipping
-70.51092872	40.55659246	Shipping
-70.50092872	40.55659246	Shipping
-70.49092872	40.55659246	Shipping
-70.48092872	40.55659246	Shipping
-70.47092871	40.55659246	Shipping
-70.46092871	40.55659246	Shipping
-70.45092871	40.55659246	Shipping
-70.44092871	40.55659246	Shipping
-70.43092871	40.55659246	Shipping
-70.42092871	40.55659246	Shipping
-70.41092871	40.55659246	Shipping
-70.40092871	40.55659246	Shipping
-70.3909287	40.55659246	Shipping
-70.3809287	40.55659246	Shipping
-70.3709287	40.55659246	Shipping
-70.3609287	40.55659246	Shipping
-70.3509287	40.55659246	Shipping
-70.3409287	40.55659246	Shipping
-70.3309287	40.55659246	Shipping
-70.32092869	40.55659246	Shipping
-70.31092869	40.55659246	Shipping
-70.30092869	40.55659246	Shipping
-70.29092869	40.55659246	Shipping
-70.28092869	40.55659246	Shipping
-70.27092869	40.55659246	Shipping
-70.26092869	40.55659246	Shipping
-70.25092868	40.55659246	Shipping
-70.24092868	40.55659246	Shipping
-70.23092868	40.55659246	Shipping
-70.22092868	40.55659246	Shipping
-70.21092868	40.55659246	Shipping
-70.20092868	40.55659246	Shipping
-70.19092868	40.55659246	Shipping
-70.18092867	40.55659246	Shipping
-70.17092867	40.55659246	Shipping
-70.16092867	40.55659246	Shipping
-70.15092867	40.55659246	Shipping
-70.14092867	40.55659246	Shipping
-70.13092867	40.55659246	Shipping
-70.12092867	40.55659246	Shipping
-70.11092867	40.55659246	Shipping
-70.10092866	40.55659246	Shipping
-70.09092866	40.55659246	Shipping
-70.08092866	40.55659246	Shipping
-70.07092866	40.55659246	Shipping
-70.06092866	40.55659246	Shipping
-70.05092866	40.55659246	Shipping
-70.04092866	40.55659246	Shipping
-70.03092865	40.55659246	Shipping
-70.02092865	40.55659246	Shipping
-70.01092865	40.55659246	Shipping
-70.00092865	40.55659246	Shipping
-69.99092865	40.55659246	Shipping
-69.98092865	40.55659246	Shipping
-69.97092865	40.55659246	Shipping
-69.96092864	40.55659246	Shipping
-69.95092864	40.55659246	Shipping
-69.94092864	40.55659246	Shipping
-69.93092864	40.55659246	Shipping
-69.92092864	40.55659246	Shipping
-69.91092864	40.55659246	Shipping
-69.90092864	40.55659246	Shipping
-69.89092863	40.55659246	Shipping
-69.88092863	40.55659246	Shipping
-69.87092863	40.55659246	Shipping
-69.86092863	40.55659246	Shipping
-69.85092863	40.55659246	Shipping
-69.84092863	40.55659246	Shipping
-69.83092863	40.55659246	Shipping
-69.82092863	40.55659246	Shipping
-69.81092862	40.55659246	Shipping
-69.80092862	40.55659246	Shipping
-69.79092862	40.55659246	Shipping
-69.78092862	40.55659246	Shipping
-69.77092862	40.55659246	Shipping
-69.76092862	40.55659246	Shipping
-69.75092862	40.55659246	Shipping
-69.74092861	40.55659246	Shipping
-69.73092861	40.55659246	Shipping
-69.72092861	40.55659246	Shipping
-69.71092861	40.55659246	Shipping
-69.70092861	40.55659246	Shipping
-69.69092861	40.55659246	Shipping
-69.68092861	40.55659246	Shipping
-69.6709286	40.55659246	Shipping
-69.6609286	40.55659246	Shipping
-69.6509286	40.55659246	Shipping
-69.6409286	40.55659246	Shipping
-69.6309286	40.55659246	Shipping
-69.6209286	40.55659246	Shipping
-69.6109286	40.55659246	Shipping
-69.60092859	40.55659246	Shipping
-69.59092859	40.55659246	Shipping
-69.58092859	40.55659246	Shipping
-69.57092859	40.55659246	Shipping
-69.56092859	40.55659246	Shipping
-69.55092859	40.55659246	Shipping
-69.54092859	40.55659246	Shipping
-69.53092859	40.55659246	Shipping
-69.52092858	40.55659246	Shipping
-69.51092858	40.55659246	Shipping
-69.50092858	40.55659246	Shipping
-69.49092858	40.55659246	Shipping
-69.48092858	40.55659246	Shipping
-69.47092858	40.55659246	Shipping
-69.46092858	40.55659246	Shipping
-69.45092857	40.55659246	Shipping
-69.44092857	40.55659246	Shipping
-69.43092857	40.55659246	Shipping
-69.42092857	40.55659246	Shipping
-69.41092857	40.55659246	Shipping
-69.40092857	40.55659246	Shipping
-69.39092857	40.55659246	Shipping
-69.38092856	40.55659246	Shipping
-69.37092856	40.55659246	Shipping
-69.36092856	40.55659246	Shipping
-69.35092856	40.55659246	Shipping
-69.34092856	40.55659246	Shipping
-69.33092856	40.55659246	Shipping
-69.32092856	40.55659246	Shipping
-69.31092855	40.55659246	Shipping
-69.30092855	40.55659246	Shipping
-69.29092855	40.55659246	Shipping
-69.28092855	40.55659246	Shipping
-69.27092855	40.55659246	Shipping
-69.26092855	40.55659246	Shipping
-69.25092855	40.55659246	Shipping
-69.24092855	40.55659246	Shipping
-69.23092854	40.55659246	Shipping
-69.22092854	40.55659246	Shipping
-69.21092854	40.55659246	Shipping
-69.20092854	40.55659246	Shipping
-69.19092854	40.55659246	Shipping
-69.18092854	40.55659246	Shipping
-69.17092854	40.55659246	Shipping
-69.16092853	40.55659246	Shipping
-69.15092853	40.55659246	Shipping
-69.14092853	40.55659246	Shipping
-69.13092853	40.55659246	Shipping
-69.12092853	40.55659246	Shipping
-69.11092853	40.55659246	Shipping
-69.10092853	40.55659246	Shipping
-69.09092852	40.55659246	Shipping
-69.08092852	40.55659246	Shipping
-69.07092852	40.55659246	Shipping
-69.06092852	40.55659246	Shipping
-69.05092852	40.55659246	Shipping
-69.04092852	40.55659246	Shipping
-69.03092852	40.55659246	Shipping
-69.02092851	40.55659246	Shipping
-69.01092851	40.55659246	Shipping
-69.00092851	40.55659246	Shipping
-68.99092851	40.55659246	Shipping
-68.98092851	40.55659246	Shipping
-68.97092851	40.55659246	Shipping
-68.96092851	40.55659246	Shipping
-68.95092851	40.55659246	Shipping
-68.9409285	40.55659246	Shipping
-68.9309285	40.55659246	Shipping
-68.9209285	40.55659246	Shipping
-68.9109285	40.55659246	Shipping
-68.9009285	40.55659246	Shipping
-68.8909285	40.55659246	Shipping
-68.8809285	40.55659246	Shipping
-68.87092849	40.55659246	Shipping
-68.86092849	40.55659246	Shipping
-68.85092849	40.55659246	Shipping
-68.84092849	40.55659246	Shipping
-68.83092849	40.55659246	Shipping
-68.82092849	40.55659246	Shipping
-68.81092849	40.55659246	Shipping
-68.80092848	40.55659246	Shipping
-68.79092848	40.55659246	Shipping
-68.78092848	40.55659246	Shipping
-68.77092848	40.55659246	Shipping
-68.76092848	40.55659246	Shipping
-68.75092848	40.55659246	Shipping
-68.74092848	40.55659246	Shipping
-68.73092848	40.55659246	Shipping
-68.72092847	40.55659246	Shipping
-68.71092847	40.55659246	Shipping
-68.70092847	40.55659246	Shipping
-68.69092847	40.55659246	Shipping
-68.68092847	40.55659246	Shipping
-68.67092847	40.55659246	Shipping
-73.92092919	40.54659245	Shipping
-73.91092919	40.54659245	Shipping
-73.90092919	40.54659245	Shipping
-73.89092919	40.54659245	Shipping
-73.88092918	40.54659245	Shipping
-73.87092918	40.54659245	Shipping
-73.86092918	40.54659245	Shipping
-73.85092918	40.54659245	Shipping
-73.84092918	40.54659245	Shipping
-73.83092918	40.54659245	Shipping
-73.82092918	40.54659245	Shipping
-73.81092917	40.54659245	Shipping
-73.80092917	40.54659245	Shipping
-73.79092917	40.54659245	Shipping
-73.78092917	40.54659245	Shipping
-73.77092917	40.54659245	Shipping
-73.76092917	40.54659245	Shipping
-73.75092917	40.54659245	Shipping
-73.74092916	40.54659245	Shipping
-71.43092885	40.54659245	Shipping
-71.42092885	40.54659245	Shipping
-71.41092884	40.54659245	Shipping
-71.40092884	40.54659245	Shipping
-71.39092884	40.54659245	Shipping
-71.38092884	40.54659245	Shipping
-71.37092884	40.54659245	Shipping
-71.36092884	40.54659245	Shipping
-71.35092884	40.54659245	Shipping
-71.34092883	40.54659245	Shipping
-71.33092883	40.54659245	Shipping
-71.32092883	40.54659245	Shipping
-71.31092883	40.54659245	Shipping
-71.30092883	40.54659245	Shipping
-71.29092883	40.54659245	Shipping
-71.28092883	40.54659245	Shipping
-71.27092882	40.54659245	Shipping
-71.26092882	40.54659245	Shipping
-71.25092882	40.54659245	Shipping
-71.24092882	40.54659245	Shipping
-71.23092882	40.54659245	Shipping
-71.22092882	40.54659245	Shipping
-71.21092882	40.54659245	Shipping
-71.20092882	40.54659245	Shipping
-71.19092881	40.54659245	Shipping
-71.18092881	40.54659245	Shipping
-71.17092881	40.54659245	Shipping
-71.16092881	40.54659245	Shipping
-71.15092881	40.54659245	Shipping
-71.14092881	40.54659245	Shipping
-71.13092881	40.54659245	Shipping
-71.1209288	40.54659245	Shipping
-71.1109288	40.54659245	Shipping
-71.1009288	40.54659245	Shipping
-71.0909288	40.54659245	Shipping
-71.0809288	40.54659245	Shipping
-71.0709288	40.54659245	Shipping
-71.0609288	40.54659245	Shipping
-71.05092879	40.54659245	Shipping
-71.04092879	40.54659245	Shipping
-71.03092879	40.54659245	Shipping
-71.02092879	40.54659245	Shipping
-71.01092879	40.54659245	Shipping
-71.00092879	40.54659245	Shipping
-70.99092879	40.54659245	Shipping
-70.98092878	40.54659245	Shipping
-70.97092878	40.54659245	Shipping
-70.96092878	40.54659245	Shipping
-70.95092878	40.54659245	Shipping
-70.94092878	40.54659245	Shipping
-70.93092878	40.54659245	Shipping
-70.92092878	40.54659245	Shipping
-70.91092878	40.54659245	Shipping
-70.90092877	40.54659245	Shipping
-70.89092877	40.54659245	Shipping
-70.88092877	40.54659245	Shipping
-70.87092877	40.54659245	Shipping
-70.86092877	40.54659245	Shipping
-70.85092877	40.54659245	Shipping
-70.84092877	40.54659245	Shipping
-70.83092876	40.54659245	Shipping
-70.82092876	40.54659245	Shipping
-70.81092876	40.54659245	Shipping
-70.80092876	40.54659245	Shipping
-70.79092876	40.54659245	Shipping
-70.78092876	40.54659245	Shipping
-70.77092876	40.54659245	Shipping
-70.76092875	40.54659245	Shipping
-70.75092875	40.54659245	Shipping
-70.74092875	40.54659245	Shipping
-70.73092875	40.54659245	Shipping
-70.72092875	40.54659245	Shipping
-70.71092875	40.54659245	Shipping
-70.70092875	40.54659245	Shipping
-70.69092874	40.54659245	Shipping
-70.68092874	40.54659245	Shipping
-70.67092874	40.54659245	Shipping
-70.66092874	40.54659245	Shipping
-70.65092874	40.54659245	Shipping
-70.64092874	40.54659245	Shipping
-70.63092874	40.54659245	Shipping
-70.62092874	40.54659245	Shipping
-70.61092873	40.54659245	Shipping
-70.60092873	40.54659245	Shipping
-70.59092873	40.54659245	Shipping
-70.58092873	40.54659245	Shipping
-70.57092873	40.54659245	Shipping
-70.56092873	40.54659245	Shipping
-70.55092873	40.54659245	Shipping
-70.54092872	40.54659245	Shipping
-70.53092872	40.54659245	Shipping
-70.52092872	40.54659245	Shipping
-70.51092872	40.54659245	Shipping
-70.50092872	40.54659245	Shipping
-70.49092872	40.54659245	Shipping
-70.48092872	40.54659245	Shipping
-70.47092871	40.54659245	Shipping
-70.46092871	40.54659245	Shipping
-70.45092871	40.54659245	Shipping
-70.44092871	40.54659245	Shipping
-70.43092871	40.54659245	Shipping
-70.42092871	40.54659245	Shipping
-70.41092871	40.54659245	Shipping
-70.40092871	40.54659245	Shipping
-70.3909287	40.54659245	Shipping
-70.3809287	40.54659245	Shipping
-70.3709287	40.54659245	Shipping
-70.3609287	40.54659245	Shipping
-70.3509287	40.54659245	Shipping
-70.3409287	40.54659245	Shipping
-70.3309287	40.54659245	Shipping
-70.32092869	40.54659245	Shipping
-70.31092869	40.54659245	Shipping
-70.30092869	40.54659245	Shipping
-70.29092869	40.54659245	Shipping
-70.28092869	40.54659245	Shipping
-70.27092869	40.54659245	Shipping
-70.26092869	40.54659245	Shipping
-70.25092868	40.54659245	Shipping
-70.24092868	40.54659245	Shipping
-70.23092868	40.54659245	Shipping
-70.22092868	40.54659245	Shipping
-70.21092868	40.54659245	Shipping
-70.20092868	40.54659245	Shipping
-70.19092868	40.54659245	Shipping
-70.18092867	40.54659245	Shipping
-70.17092867	40.54659245	Shipping
-70.16092867	40.54659245	Shipping
-70.15092867	40.54659245	Shipping
-70.14092867	40.54659245	Shipping
-70.13092867	40.54659245	Shipping
-70.12092867	40.54659245	Shipping
-70.11092867	40.54659245	Shipping
-70.10092866	40.54659245	Shipping
-70.09092866	40.54659245	Shipping
-70.08092866	40.54659245	Shipping
-70.07092866	40.54659245	Shipping
-70.06092866	40.54659245	Shipping
-70.05092866	40.54659245	Shipping
-70.04092866	40.54659245	Shipping
-70.03092865	40.54659245	Shipping
-70.02092865	40.54659245	Shipping
-70.01092865	40.54659245	Shipping
-70.00092865	40.54659245	Shipping
-69.99092865	40.54659245	Shipping
-69.98092865	40.54659245	Shipping
-69.97092865	40.54659245	Shipping
-69.96092864	40.54659245	Shipping
-69.95092864	40.54659245	Shipping
-69.94092864	40.54659245	Shipping
-69.93092864	40.54659245	Shipping
-69.92092864	40.54659245	Shipping
-69.91092864	40.54659245	Shipping
-69.90092864	40.54659245	Shipping
-69.89092863	40.54659245	Shipping
-69.88092863	40.54659245	Shipping
-69.87092863	40.54659245	Shipping
-69.86092863	40.54659245	Shipping
-69.85092863	40.54659245	Shipping
-69.84092863	40.54659245	Shipping
-69.83092863	40.54659245	Shipping
-69.82092863	40.54659245	Shipping
-69.81092862	40.54659245	Shipping
-69.80092862	40.54659245	Shipping
-69.79092862	40.54659245	Shipping
-69.78092862	40.54659245	Shipping
-69.77092862	40.54659245	Shipping
-69.76092862	40.54659245	Shipping
-69.75092862	40.54659245	Shipping
-69.74092861	40.54659245	Shipping
-69.73092861	40.54659245	Shipping
-69.72092861	40.54659245	Shipping
-69.71092861	40.54659245	Shipping
-69.70092861	40.54659245	Shipping
-69.69092861	40.54659245	Shipping
-69.68092861	40.54659245	Shipping
-69.6709286	40.54659245	Shipping
-69.6609286	40.54659245	Shipping
-69.6509286	40.54659245	Shipping
-69.6409286	40.54659245	Shipping
-69.6309286	40.54659245	Shipping
-69.6209286	40.54659245	Shipping
-69.6109286	40.54659245	Shipping
-69.60092859	40.54659245	Shipping
-69.59092859	40.54659245	Shipping
-69.58092859	40.54659245	Shipping
-69.57092859	40.54659245	Shipping
-69.56092859	40.54659245	Shipping
-69.55092859	40.54659245	Shipping
-69.54092859	40.54659245	Shipping
-69.53092859	40.54659245	Shipping
-69.52092858	40.54659245	Shipping
-69.51092858	40.54659245	Shipping
-69.50092858	40.54659245	Shipping
-69.49092858	40.54659245	Shipping
-69.48092858	40.54659245	Shipping
-69.47092858	40.54659245	Shipping
-69.46092858	40.54659245	Shipping
-69.45092857	40.54659245	Shipping
-69.44092857	40.54659245	Shipping
-69.43092857	40.54659245	Shipping
-69.42092857	40.54659245	Shipping
-69.41092857	40.54659245	Shipping
-69.40092857	40.54659245	Shipping
-69.39092857	40.54659245	Shipping
-69.38092856	40.54659245	Shipping
-69.37092856	40.54659245	Shipping
-69.36092856	40.54659245	Shipping
-69.35092856	40.54659245	Shipping
-69.34092856	40.54659245	Shipping
-69.33092856	40.54659245	Shipping
-69.32092856	40.54659245	Shipping
-69.31092855	40.54659245	Shipping
-69.30092855	40.54659245	Shipping
-69.29092855	40.54659245	Shipping
-69.28092855	40.54659245	Shipping
-69.27092855	40.54659245	Shipping
-69.26092855	40.54659245	Shipping
-69.25092855	40.54659245	Shipping
-69.24092855	40.54659245	Shipping
-69.23092854	40.54659245	Shipping
-69.22092854	40.54659245	Shipping
-69.21092854	40.54659245	Shipping
-69.20092854	40.54659245	Shipping
-69.19092854	40.54659245	Shipping
-69.18092854	40.54659245	Shipping
-69.17092854	40.54659245	Shipping
-69.16092853	40.54659245	Shipping
-69.15092853	40.54659245	Shipping
-69.14092853	40.54659245	Shipping
-69.13092853	40.54659245	Shipping
-69.12092853	40.54659245	Shipping
-69.11092853	40.54659245	Shipping
-69.10092853	40.54659245	Shipping
-69.09092852	40.54659245	Shipping
-69.08092852	40.54659245	Shipping
-69.07092852	40.54659245	Shipping
-69.06092852	40.54659245	Shipping
-69.05092852	40.54659245	Shipping
-69.04092852	40.54659245	Shipping
-69.03092852	40.54659245	Shipping
-69.02092851	40.54659245	Shipping
-69.01092851	40.54659245	Shipping
-69.00092851	40.54659245	Shipping
-68.99092851	40.54659245	Shipping
-68.98092851	40.54659245	Shipping
-68.97092851	40.54659245	Shipping
-68.96092851	40.54659245	Shipping
-68.95092851	40.54659245	Shipping
-68.9409285	40.54659245	Shipping
-68.9309285	40.54659245	Shipping
-68.9209285	40.54659245	Shipping
-68.9109285	40.54659245	Shipping
-68.9009285	40.54659245	Shipping
-68.8909285	40.54659245	Shipping
-68.8809285	40.54659245	Shipping
-68.87092849	40.54659245	Shipping
-68.86092849	40.54659245	Shipping
-68.85092849	40.54659245	Shipping
-68.84092849	40.54659245	Shipping
-68.83092849	40.54659245	Shipping
-68.82092849	40.54659245	Shipping
-68.81092849	40.54659245	Shipping
-68.80092848	40.54659245	Shipping
-68.79092848	40.54659245	Shipping
-68.78092848	40.54659245	Shipping
-68.77092848	40.54659245	Shipping
-68.76092848	40.54659245	Shipping
-68.75092848	40.54659245	Shipping
-68.74092848	40.54659245	Shipping
-68.73092848	40.54659245	Shipping
-68.72092847	40.54659245	Shipping
-68.71092847	40.54659245	Shipping
-68.70092847	40.54659245	Shipping
-68.69092847	40.54659245	Shipping
-68.68092847	40.54659245	Shipping
-68.67092847	40.54659245	Shipping
-73.94092919	40.53659245	Shipping
-73.93092919	40.53659245	Shipping
-73.92092919	40.53659245	Shipping
-73.91092919	40.53659245	Shipping
-73.90092919	40.53659245	Shipping
-73.89092919	40.53659245	Shipping
-73.88092918	40.53659245	Shipping
-73.87092918	40.53659245	Shipping
-73.86092918	40.53659245	Shipping
-73.85092918	40.53659245	Shipping
-73.84092918	40.53659245	Shipping
-73.83092918	40.53659245	Shipping
-73.82092918	40.53659245	Shipping
-73.81092917	40.53659245	Shipping
-73.80092917	40.53659245	Shipping
-73.79092917	40.53659245	Shipping
-73.78092917	40.53659245	Shipping
-73.77092917	40.53659245	Shipping
-73.76092917	40.53659245	Shipping
-73.75092917	40.53659245	Shipping
-73.74092916	40.53659245	Shipping
-73.73092916	40.53659245	Shipping
-73.72092916	40.53659245	Shipping
-73.19092909	40.53659245	Shipping
-73.18092909	40.53659245	Shipping
-73.17092909	40.53659245	Shipping
-73.16092909	40.53659245	Shipping
-73.15092908	40.53659245	Shipping
-73.14092908	40.53659245	Shipping
-73.13092908	40.53659245	Shipping
-73.12092908	40.53659245	Shipping
-73.11092908	40.53659245	Shipping
-73.10092908	40.53659245	Shipping
-73.09092908	40.53659245	Shipping
-73.08092907	40.53659245	Shipping
-73.07092907	40.53659245	Shipping
-71.94092892	40.53659245	Shipping
-71.93092892	40.53659245	Shipping
-71.92092891	40.53659245	Shipping
-71.91092891	40.53659245	Shipping
-71.90092891	40.53659245	Shipping
-71.89092891	40.53659245	Shipping
-71.88092891	40.53659245	Shipping
-71.87092891	40.53659245	Shipping
-71.86092891	40.53659245	Shipping
-71.8509289	40.53659245	Shipping
-71.8409289	40.53659245	Shipping
-71.8309289	40.53659245	Shipping
-71.8209289	40.53659245	Shipping
-71.8109289	40.53659245	Shipping
-71.8009289	40.53659245	Shipping
-71.7909289	40.53659245	Shipping
-71.7809289	40.53659245	Shipping
-71.77092889	40.53659245	Shipping
-71.76092889	40.53659245	Shipping
-71.75092889	40.53659245	Shipping
-71.74092889	40.53659245	Shipping
-71.73092889	40.53659245	Shipping
-71.72092889	40.53659245	Shipping
-71.71092889	40.53659245	Shipping
-71.70092888	40.53659245	Shipping
-71.69092888	40.53659245	Shipping
-71.68092888	40.53659245	Shipping
-71.67092888	40.53659245	Shipping
-71.66092888	40.53659245	Shipping
-71.65092888	40.53659245	Shipping
-71.64092888	40.53659245	Shipping
-71.63092887	40.53659245	Shipping
-71.62092887	40.53659245	Shipping
-71.61092887	40.53659245	Shipping
-71.60092887	40.53659245	Shipping
-71.59092887	40.53659245	Shipping
-71.58092887	40.53659245	Shipping
-71.57092887	40.53659245	Shipping
-71.56092886	40.53659245	Shipping
-71.55092886	40.53659245	Shipping
-71.54092886	40.53659245	Shipping
-71.53092886	40.53659245	Shipping
-71.52092886	40.53659245	Shipping
-71.51092886	40.53659245	Shipping
-71.50092886	40.53659245	Shipping
-71.49092886	40.53659245	Shipping
-71.48092885	40.53659245	Shipping
-71.47092885	40.53659245	Shipping
-71.46092885	40.53659245	Shipping
-71.45092885	40.53659245	Shipping
-71.44092885	40.53659245	Shipping
-71.43092885	40.53659245	Shipping
-71.42092885	40.53659245	Shipping
-71.41092884	40.53659245	Shipping
-71.40092884	40.53659245	Shipping
-71.39092884	40.53659245	Shipping
-71.38092884	40.53659245	Shipping
-71.37092884	40.53659245	Shipping
-71.36092884	40.53659245	Shipping
-71.35092884	40.53659245	Shipping
-71.34092883	40.53659245	Shipping
-71.33092883	40.53659245	Shipping
-71.32092883	40.53659245	Shipping
-71.31092883	40.53659245	Shipping
-71.30092883	40.53659245	Shipping
-71.29092883	40.53659245	Shipping
-71.28092883	40.53659245	Shipping
-71.27092882	40.53659245	Shipping
-71.26092882	40.53659245	Shipping
-71.25092882	40.53659245	Shipping
-71.24092882	40.53659245	Shipping
-71.23092882	40.53659245	Shipping
-71.22092882	40.53659245	Shipping
-71.21092882	40.53659245	Shipping
-71.20092882	40.53659245	Shipping
-71.19092881	40.53659245	Shipping
-71.18092881	40.53659245	Shipping
-71.17092881	40.53659245	Shipping
-71.16092881	40.53659245	Shipping
-71.15092881	40.53659245	Shipping
-71.14092881	40.53659245	Shipping
-71.13092881	40.53659245	Shipping
-71.1209288	40.53659245	Shipping
-71.1109288	40.53659245	Shipping
-71.1009288	40.53659245	Shipping
-71.0909288	40.53659245	Shipping
-71.0809288	40.53659245	Shipping
-71.0709288	40.53659245	Shipping
-71.0609288	40.53659245	Shipping
-71.05092879	40.53659245	Shipping
-71.04092879	40.53659245	Shipping
-71.03092879	40.53659245	Shipping
-71.02092879	40.53659245	Shipping
-71.01092879	40.53659245	Shipping
-71.00092879	40.53659245	Shipping
-70.99092879	40.53659245	Shipping
-70.98092878	40.53659245	Shipping
-70.97092878	40.53659245	Shipping
-70.96092878	40.53659245	Shipping
-70.95092878	40.53659245	Shipping
-70.94092878	40.53659245	Shipping
-70.93092878	40.53659245	Shipping
-70.92092878	40.53659245	Shipping
-70.91092878	40.53659245	Shipping
-70.90092877	40.53659245	Shipping
-70.89092877	40.53659245	Shipping
-70.88092877	40.53659245	Shipping
-70.87092877	40.53659245	Shipping
-70.86092877	40.53659245	Shipping
-70.85092877	40.53659245	Shipping
-70.84092877	40.53659245	Shipping
-70.83092876	40.53659245	Shipping
-70.82092876	40.53659245	Shipping
-70.81092876	40.53659245	Shipping
-70.80092876	40.53659245	Shipping
-70.79092876	40.53659245	Shipping
-70.78092876	40.53659245	Shipping
-70.77092876	40.53659245	Shipping
-70.76092875	40.53659245	Shipping
-70.75092875	40.53659245	Shipping
-70.74092875	40.53659245	Shipping
-70.73092875	40.53659245	Shipping
-70.72092875	40.53659245	Shipping
-70.71092875	40.53659245	Shipping
-70.70092875	40.53659245	Shipping
-70.69092874	40.53659245	Shipping
-70.68092874	40.53659245	Shipping
-70.67092874	40.53659245	Shipping
-70.66092874	40.53659245	Shipping
-70.65092874	40.53659245	Shipping
-70.64092874	40.53659245	Shipping
-70.63092874	40.53659245	Shipping
-70.62092874	40.53659245	Shipping
-70.61092873	40.53659245	Shipping
-70.60092873	40.53659245	Shipping
-70.59092873	40.53659245	Shipping
-70.58092873	40.53659245	Shipping
-70.57092873	40.53659245	Shipping
-70.56092873	40.53659245	Shipping
-70.55092873	40.53659245	Shipping
-70.54092872	40.53659245	Shipping
-70.53092872	40.53659245	Shipping
-70.52092872	40.53659245	Shipping
-70.51092872	40.53659245	Shipping
-70.50092872	40.53659245	Shipping
-70.49092872	40.53659245	Shipping
-70.48092872	40.53659245	Shipping
-70.47092871	40.53659245	Shipping
-70.46092871	40.53659245	Shipping
-70.45092871	40.53659245	Shipping
-70.44092871	40.53659245	Shipping
-70.43092871	40.53659245	Shipping
-70.42092871	40.53659245	Shipping
-70.41092871	40.53659245	Shipping
-70.40092871	40.53659245	Shipping
-70.3909287	40.53659245	Shipping
-70.3809287	40.53659245	Shipping
-70.3709287	40.53659245	Shipping
-70.3609287	40.53659245	Shipping
-70.3509287	40.53659245	Shipping
-70.3409287	40.53659245	Shipping
-70.3309287	40.53659245	Shipping
-70.32092869	40.53659245	Shipping
-70.31092869	40.53659245	Shipping
-70.30092869	40.53659245	Shipping
-70.29092869	40.53659245	Shipping
-70.28092869	40.53659245	Shipping
-70.27092869	40.53659245	Shipping
-70.26092869	40.53659245	Shipping
-70.25092868	40.53659245	Shipping
-70.24092868	40.53659245	Shipping
-70.23092868	40.53659245	Shipping
-70.22092868	40.53659245	Shipping
-70.21092868	40.53659245	Shipping
