lat	long	Type
43.72305015	-70.00848355	Restricted De Facto MPAs
43.72305015	-69.47848355	Restricted De Facto MPAs
43.72305015	-69.47348355	Restricted De Facto MPAs
43.72305015	-69.46848355	Restricted De Facto MPAs
43.72305015	-69.46348355	Restricted De Facto MPAs
43.71805015	-70.21848355	Restricted De Facto MPAs
43.71805015	-70.21348355	Restricted De Facto MPAs
43.71805015	-69.48848355	Restricted De Facto MPAs
43.71805015	-69.48348355	Restricted De Facto MPAs
43.71805015	-69.47848355	Restricted De Facto MPAs
43.71805015	-69.47348355	Restricted De Facto MPAs
43.71805015	-69.46848355	Restricted De Facto MPAs
43.71805015	-69.46348355	Restricted De Facto MPAs
43.71805015	-69.45848355	Restricted De Facto MPAs
43.71805015	-69.45348355	Restricted De Facto MPAs
43.71305015	-69.77848355	Restricted De Facto MPAs
43.71305015	-69.77348355	Restricted De Facto MPAs
43.71305015	-69.76848355	Restricted De Facto MPAs
43.71305015	-69.49348355	Restricted De Facto MPAs
43.71305015	-69.48848355	Restricted De Facto MPAs
43.71305015	-69.48348355	Restricted De Facto MPAs
43.71305015	-69.47848355	Restricted De Facto MPAs
43.71305015	-69.47348355	Restricted De Facto MPAs
43.71305015	-69.46848355	Restricted De Facto MPAs
43.71305015	-69.46348355	Restricted De Facto MPAs
43.71305015	-69.45848355	Restricted De Facto MPAs
43.71305015	-69.45348355	Restricted De Facto MPAs
43.70805015	-69.79848355	Restricted De Facto MPAs
43.70805015	-69.79348355	Restricted De Facto MPAs
43.70805015	-69.78848355	Restricted De Facto MPAs
43.70805015	-69.78348355	Restricted De Facto MPAs
43.70805015	-69.77848355	Restricted De Facto MPAs
43.70805015	-69.77348355	Restricted De Facto MPAs
43.70805015	-69.76848355	Restricted De Facto MPAs
43.70805015	-69.49348355	Restricted De Facto MPAs
43.70805015	-69.48848355	Restricted De Facto MPAs
43.70805015	-69.48348355	Restricted De Facto MPAs
43.70805015	-69.47848355	Restricted De Facto MPAs
43.70805015	-69.47348355	Restricted De Facto MPAs
43.70805015	-69.46848355	Restricted De Facto MPAs
43.70805015	-69.46348355	Restricted De Facto MPAs
43.70805015	-69.45848355	Restricted De Facto MPAs
43.70805015	-69.45348355	Restricted De Facto MPAs
43.70305015	-69.82348355	Restricted De Facto MPAs
43.70305015	-69.81848355	Restricted De Facto MPAs
43.70305015	-69.81348355	Restricted De Facto MPAs
43.70305015	-69.80848355	Restricted De Facto MPAs
43.70305015	-69.80348355	Restricted De Facto MPAs
43.70305015	-69.79848355	Restricted De Facto MPAs
43.70305015	-69.79348355	Restricted De Facto MPAs
43.70305015	-69.78848355	Restricted De Facto MPAs
43.70305015	-69.78348355	Restricted De Facto MPAs
43.70305015	-69.77848355	Restricted De Facto MPAs
43.70305015	-69.77348355	Restricted De Facto MPAs
43.70305015	-69.76848355	Restricted De Facto MPAs
43.70305015	-69.49348355	Restricted De Facto MPAs
43.70305015	-69.48848355	Restricted De Facto MPAs
43.70305015	-69.48348355	Restricted De Facto MPAs
43.70305015	-69.47848355	Restricted De Facto MPAs
43.70305015	-69.47348355	Restricted De Facto MPAs
43.70305015	-69.46848355	Restricted De Facto MPAs
43.70305015	-69.46348355	Restricted De Facto MPAs
43.70305015	-69.45848355	Restricted De Facto MPAs
43.70305015	-69.45348355	Restricted De Facto MPAs
43.69805015	-69.82348355	Restricted De Facto MPAs
43.69805015	-69.81848355	Restricted De Facto MPAs
43.69805015	-69.81348355	Restricted De Facto MPAs
43.69805015	-69.80848355	Restricted De Facto MPAs
43.69805015	-69.80348355	Restricted De Facto MPAs
43.69805015	-69.79848355	Restricted De Facto MPAs
43.69805015	-69.79348355	Restricted De Facto MPAs
43.69805015	-69.78848355	Restricted De Facto MPAs
43.69805015	-69.78348355	Restricted De Facto MPAs
43.69805015	-69.77848355	Restricted De Facto MPAs
43.69805015	-69.77348355	Restricted De Facto MPAs
43.69805015	-69.76848355	Restricted De Facto MPAs
43.69805015	-69.48848355	Restricted De Facto MPAs
43.69805015	-69.48348355	Restricted De Facto MPAs
