lat	long	Type
25.78037196	-80.15986025	HAPC Hard Bottom
25.78037196	-80.15486025	HAPC Hard Bottom
25.78037196	-80.14486025	HAPC Hard Bottom
25.78037196	-80.12986025	HAPC Hard Bottom
25.78037196	-80.12486025	HAPC Hard Bottom
25.78037196	-80.11986025	HAPC Hard Bottom
25.78037196	-80.11486025	HAPC Hard Bottom
25.78037196	-80.10986025	HAPC Hard Bottom
25.78037196	-80.10486025	HAPC Hard Bottom
25.78037196	-80.09986025	HAPC Hard Bottom
25.78037196	-80.09486025	HAPC Hard Bottom
25.78037196	-80.08986025	HAPC Hard Bottom
25.78037196	-80.08486025	HAPC Hard Bottom
25.78037196	-80.07986025	HAPC Hard Bottom
25.78037196	-80.07486025	HAPC Hard Bottom
25.78037196	-80.06986025	HAPC Hard Bottom
25.78037196	-80.06486025	HAPC Hard Bottom
25.78037196	-80.05986025	HAPC Hard Bottom
25.78037196	-80.05486025	HAPC Hard Bottom
25.78037196	-80.04986025	HAPC Hard Bottom
25.78037196	-80.04486025	HAPC Hard Bottom
25.78037196	-80.03986025	HAPC Hard Bottom
25.78037196	-80.03486025	HAPC Hard Bottom
25.78037196	-80.02986025	HAPC Hard Bottom
25.78037196	-80.02486025	HAPC Hard Bottom
25.78037196	-80.01986025	HAPC Hard Bottom
25.78037196	-80.01486025	HAPC Hard Bottom
25.78037196	-80.00986025	HAPC Hard Bottom
25.78037196	-80.00486025	HAPC Hard Bottom
25.78037196	-79.99986025	HAPC Hard Bottom
25.78037196	-79.99486025	HAPC Hard Bottom
25.78037196	-79.98986025	HAPC Hard Bottom
25.78037196	-79.98486025	HAPC Hard Bottom
25.78037196	-79.97986025	HAPC Hard Bottom
25.78037196	-79.97486025	HAPC Hard Bottom
25.78037196	-79.96986025	HAPC Hard Bottom
25.78037196	-79.96486025	HAPC Hard Bottom
25.78037196	-79.95986025	HAPC Hard Bottom
25.78037196	-79.95486025	HAPC Hard Bottom
25.78037196	-79.94986025	HAPC Hard Bottom
25.78037196	-79.94486025	HAPC Hard Bottom
25.78037196	-79.93986025	HAPC Hard Bottom
25.78037196	-79.93486025	HAPC Hard Bottom
25.78037196	-79.92986025	HAPC Hard Bottom
25.78037196	-79.92486025	HAPC Hard Bottom
25.78037196	-79.91986025	HAPC Hard Bottom
25.78037196	-79.91486025	HAPC Hard Bottom
25.78037196	-79.90986025	HAPC Hard Bottom
25.78037196	-79.90486025	HAPC Hard Bottom
25.78037196	-79.89986025	HAPC Hard Bottom
25.78037196	-79.89486025	HAPC Hard Bottom
25.78037196	-79.88986025	HAPC Hard Bottom
25.78037196	-79.88486025	HAPC Hard Bottom
25.78037196	-79.87986025	HAPC Hard Bottom
25.78037196	-79.87486025	HAPC Hard Bottom
25.78037196	-79.86986025	HAPC Hard Bottom
25.78037196	-79.86486025	HAPC Hard Bottom
25.78037196	-79.85986025	HAPC Hard Bottom
25.78037196	-79.85486025	HAPC Hard Bottom
25.77537196	-80.18486025	HAPC Hard Bottom
25.77537196	-80.17986025	HAPC Hard Bottom
25.77537196	-80.16486025	HAPC Hard Bottom
25.77537196	-80.15486025	HAPC Hard Bottom
25.77537196	-80.14486025	HAPC Hard Bottom
25.77537196	-80.12986025	HAPC Hard Bottom
25.77537196	-80.12486025	HAPC Hard Bottom
25.77537196	-80.11986025	HAPC Hard Bottom
25.77537196	-80.11486025	HAPC Hard Bottom
25.77537196	-80.10986025	HAPC Hard Bottom
25.77537196	-80.10486025	HAPC Hard Bottom
25.77537196	-80.09986025	HAPC Hard Bottom
25.77537196	-80.09486025	HAPC Hard Bottom
25.77537196	-80.08986025	HAPC Hard Bottom
25.77537196	-80.08486025	HAPC Hard Bottom
25.77537196	-80.07986025	HAPC Hard Bottom
25.77537196	-80.07486025	HAPC Hard Bottom
25.77537196	-80.06986025	HAPC Hard Bottom
25.77537196	-80.06486025	HAPC Hard Bottom
25.77537196	-80.05986025	HAPC Hard Bottom
25.77537196	-80.05486025	HAPC Hard Bottom
25.77537196	-80.04986025	HAPC Hard Bottom
25.77537196	-80.04486025	HAPC Hard Bottom
25.77537196	-80.03986025	HAPC Hard Bottom
25.77537196	-80.03486025	HAPC Hard Bottom
25.77537196	-80.02986025	HAPC Hard Bottom
25.77537196	-80.02486025	HAPC Hard Bottom
25.77537196	-80.01986025	HAPC Hard Bottom
25.77537196	-80.01486025	HAPC Hard Bottom
25.77537196	-80.00986025	HAPC Hard Bottom
25.77537196	-80.00486025	HAPC Hard Bottom
25.77537196	-79.99986025	HAPC Hard Bottom
25.77537196	-79.99486025	HAPC Hard Bottom
25.77537196	-79.98486025	HAPC Hard Bottom
25.77537196	-79.97986025	HAPC Hard Bottom
25.77537196	-79.97486025	HAPC Hard Bottom
25.77537196	-79.96986025	HAPC Hard Bottom
25.77537196	-79.96486025	HAPC Hard Bottom
25.77537196	-79.95986025	HAPC Hard Bottom
25.77537196	-79.95486025	HAPC Hard Bottom
25.77537196	-79.94986025	HAPC Hard Bottom
25.77537196	-79.94486025	HAPC Hard Bottom
25.77537196	-79.93986025	HAPC Hard Bottom
25.77537196	-79.93486025	HAPC Hard Bottom
25.77537196	-79.92986025	HAPC Hard Bottom
25.77537196	-79.92486025	HAPC Hard Bottom
25.77537196	-79.91986025	HAPC Hard Bottom
25.77537196	-79.91486025	HAPC Hard Bottom
25.77537196	-79.90986025	HAPC Hard Bottom
25.77537196	-79.90486025	HAPC Hard Bottom
25.77537196	-79.89986025	HAPC Hard Bottom
25.77537196	-79.89486025	HAPC Hard Bottom
25.77537196	-79.88986025	HAPC Hard Bottom
25.77537196	-79.88486025	HAPC Hard Bottom
25.77537196	-79.87986025	HAPC Hard Bottom
25.77537196	-79.87486025	HAPC Hard Bottom
25.77537196	-79.86986025	HAPC Hard Bottom
25.77537196	-79.86486025	HAPC Hard Bottom
25.77537196	-79.85986025	HAPC Hard Bottom
25.77537196	-79.85486025	HAPC Hard Bottom
25.77037196	-80.18486025	HAPC Hard Bottom
25.77037196	-80.17986025	HAPC Hard Bottom
25.77037196	-80.17486025	HAPC Hard Bottom
25.77037196	-80.16986025	HAPC Hard Bottom
25.77037196	-80.15986025	HAPC Hard Bottom
25.77037196	-80.15486025	HAPC Hard Bottom
25.77037196	-80.14986025	HAPC Hard Bottom
25.77037196	-80.13986025	HAPC Hard Bottom
25.77037196	-80.12986025	HAPC Hard Bottom
25.77037196	-80.12486025	HAPC Hard Bottom
25.77037196	-80.11986025	HAPC Hard Bottom
25.77037196	-80.11486025	HAPC Hard Bottom
25.77037196	-80.10986025	HAPC Hard Bottom
25.77037196	-80.10486025	HAPC Hard Bottom
25.77037196	-80.09986025	HAPC Hard Bottom
25.77037196	-80.09486025	HAPC Hard Bottom
25.77037196	-80.08986025	HAPC Hard Bottom
25.77037196	-80.08486025	HAPC Hard Bottom
25.77037196	-80.07986025	HAPC Hard Bottom
25.77037196	-80.07486025	HAPC Hard Bottom
25.77037196	-80.06986025	HAPC Hard Bottom
25.77037196	-80.06486025	HAPC Hard Bottom
25.77037196	-80.05986025	HAPC Hard Bottom
25.77037196	-80.05486025	HAPC Hard Bottom
25.77037196	-80.04986025	HAPC Hard Bottom
25.77037196	-80.04486025	HAPC Hard Bottom
25.77037196	-80.03986025	HAPC Hard Bottom
25.77037196	-80.03486025	HAPC Hard Bottom
25.77037196	-80.02986025	HAPC Hard Bottom
25.77037196	-80.02486025	HAPC Hard Bottom
25.77037196	-80.01986025	HAPC Hard Bottom
25.77037196	-80.01486025	HAPC Hard Bottom
25.77037196	-80.00986025	HAPC Hard Bottom
25.77037196	-80.00486025	HAPC Hard Bottom
25.77037196	-79.99986025	HAPC Hard Bottom
25.77037196	-79.99486025	HAPC Hard Bottom
25.77037196	-79.98486025	HAPC Hard Bottom
25.77037196	-79.97986025	HAPC Hard Bottom
25.77037196	-79.97486025	HAPC Hard Bottom
25.77037196	-79.96986025	HAPC Hard Bottom
25.77037196	-79.96486025	HAPC Hard Bottom
25.77037196	-79.95986025	HAPC Hard Bottom
25.77037196	-79.95486025	HAPC Hard Bottom
25.77037196	-79.94986025	HAPC Hard Bottom
25.77037196	-79.94486025	HAPC Hard Bottom
25.77037196	-79.93986025	HAPC Hard Bottom
25.77037196	-79.93486025	HAPC Hard Bottom
25.77037196	-79.92986025	HAPC Hard Bottom
25.77037196	-79.92486025	HAPC Hard Bottom
25.77037196	-79.91986025	HAPC Hard Bottom
25.77037196	-79.91486025	HAPC Hard Bottom
25.77037196	-79.90986025	HAPC Hard Bottom
25.77037196	-79.90486025	HAPC Hard Bottom
25.77037196	-79.89986025	HAPC Hard Bottom
25.77037196	-79.89486025	HAPC Hard Bottom
25.77037196	-79.88986025	HAPC Hard Bottom
25.77037196	-79.88486025	HAPC Hard Bottom
25.77037196	-79.87986025	HAPC Hard Bottom
25.77037196	-79.87486025	HAPC Hard Bottom
25.77037196	-79.86986025	HAPC Hard Bottom
25.77037196	-79.86486025	HAPC Hard Bottom
25.77037196	-79.85986025	HAPC Hard Bottom
25.77037196	-79.85486025	HAPC Hard Bottom
25.76537196	-80.17986025	HAPC Hard Bottom
25.76537196	-80.17486025	HAPC Hard Bottom
25.76537196	-80.16986025	HAPC Hard Bottom
25.76537196	-80.16486025	HAPC Hard Bottom
25.76537196	-80.15986025	HAPC Hard Bottom
25.76537196	-80.15486025	HAPC Hard Bottom
25.76537196	-80.14986025	HAPC Hard Bottom
25.76537196	-80.14486025	HAPC Hard Bottom
25.76537196	-80.13986025	HAPC Hard Bottom
25.76537196	-80.13486025	HAPC Hard Bottom
25.76537196	-80.12986025	HAPC Hard Bottom
25.76537196	-80.12486025	HAPC Hard Bottom
25.76537196	-80.11986025	HAPC Hard Bottom
25.76537196	-80.11486025	HAPC Hard Bottom
25.76537196	-80.10986025	HAPC Hard Bottom
25.76537196	-80.10486025	HAPC Hard Bottom
25.76537196	-80.09986025	HAPC Hard Bottom
25.76537196	-80.09486025	HAPC Hard Bottom
25.76537196	-80.08986025	HAPC Hard Bottom
25.76537196	-80.08486025	HAPC Hard Bottom
25.76537196	-80.07986025	HAPC Hard Bottom
25.76537196	-80.07486025	HAPC Hard Bottom
25.76537196	-80.06986025	HAPC Hard Bottom
25.76537196	-80.06486025	HAPC Hard Bottom
25.76537196	-80.05986025	HAPC Hard Bottom
25.76537196	-80.05486025	HAPC Hard Bottom
25.76537196	-80.04986025	HAPC Hard Bottom
25.76537196	-80.04486025	HAPC Hard Bottom
25.76537196	-80.03986025	HAPC Hard Bottom
25.76537196	-80.03486025	HAPC Hard Bottom
25.76537196	-80.02986025	HAPC Hard Bottom
25.76537196	-80.02486025	HAPC Hard Bottom
25.76537196	-80.01986025	HAPC Hard Bottom
25.76537196	-80.01486025	HAPC Hard Bottom
25.76537196	-80.00986025	HAPC Hard Bottom
25.76537196	-80.00486025	HAPC Hard Bottom
25.76537196	-79.99986025	HAPC Hard Bottom
25.76537196	-79.99486025	HAPC Hard Bottom
25.76537196	-79.98486025	HAPC Hard Bottom
25.76537196	-79.97986025	HAPC Hard Bottom
25.76537196	-79.97486025	HAPC Hard Bottom
25.76537196	-79.96986025	HAPC Hard Bottom
25.76537196	-79.96486025	HAPC Hard Bottom
25.76537196	-79.95986025	HAPC Hard Bottom
25.76537196	-79.95486025	HAPC Hard Bottom
25.76537196	-79.94986025	HAPC Hard Bottom
25.76537196	-79.94486025	HAPC Hard Bottom
25.76537196	-79.93986025	HAPC Hard Bottom
25.76537196	-79.93486025	HAPC Hard Bottom
25.76537196	-79.92986025	HAPC Hard Bottom
25.76537196	-79.92486025	HAPC Hard Bottom
25.76537196	-79.91986025	HAPC Hard Bottom
25.76537196	-79.91486025	HAPC Hard Bottom
25.76537196	-79.90986025	HAPC Hard Bottom
25.76537196	-79.90486025	HAPC Hard Bottom
25.76537196	-79.89986025	HAPC Hard Bottom
25.76537196	-79.89486025	HAPC Hard Bottom
25.76537196	-79.88986025	HAPC Hard Bottom
25.76537196	-79.88486025	HAPC Hard Bottom
25.76537196	-79.87986025	HAPC Hard Bottom
25.76537196	-79.87486025	HAPC Hard Bottom
25.76537196	-79.86986025	HAPC Hard Bottom
25.76537196	-79.86486025	HAPC Hard Bottom
25.76537196	-79.85986025	HAPC Hard Bottom
25.76537196	-79.85486025	HAPC Hard Bottom
25.76037196	-80.18486025	HAPC Hard Bottom
25.76037196	-80.17986025	HAPC Hard Bottom
25.76037196	-80.17486025	HAPC Hard Bottom
25.76037196	-80.16986025	HAPC Hard Bottom
25.76037196	-80.16486025	HAPC Hard Bottom
25.76037196	-80.15986025	HAPC Hard Bottom
25.76037196	-80.15486025	HAPC Hard Bottom
25.76037196	-80.14986025	HAPC Hard Bottom
25.76037196	-80.13486025	HAPC Hard Bottom
25.76037196	-80.12986025	HAPC Hard Bottom
25.76037196	-80.12486025	HAPC Hard Bottom
25.76037196	-80.11986025	HAPC Hard Bottom
25.76037196	-80.11486025	HAPC Hard Bottom
25.76037196	-80.10986025	HAPC Hard Bottom
25.76037196	-80.10486025	HAPC Hard Bottom
25.76037196	-80.09986025	HAPC Hard Bottom
25.76037196	-80.09486025	HAPC Hard Bottom
25.76037196	-80.08986025	HAPC Hard Bottom
25.76037196	-80.08486025	HAPC Hard Bottom
25.76037196	-80.07986025	HAPC Hard Bottom
25.76037196	-80.07486025	HAPC Hard Bottom
25.76037196	-80.06986025	HAPC Hard Bottom
25.76037196	-80.06486025	HAPC Hard Bottom
25.76037196	-80.05986025	HAPC Hard Bottom
25.76037196	-80.05486025	HAPC Hard Bottom
25.76037196	-80.04986025	HAPC Hard Bottom
25.76037196	-80.04486025	HAPC Hard Bottom
25.76037196	-80.03986025	HAPC Hard Bottom
25.76037196	-80.03486025	HAPC Hard Bottom
25.76037196	-80.02986025	HAPC Hard Bottom
25.76037196	-80.02486025	HAPC Hard Bottom
25.76037196	-80.01986025	HAPC Hard Bottom
25.76037196	-80.01486025	HAPC Hard Bottom
25.76037196	-80.00986025	HAPC Hard Bottom
25.76037196	-80.00486025	HAPC Hard Bottom
25.76037196	-79.99986025	HAPC Hard Bottom
25.76037196	-79.98986025	HAPC Hard Bottom
25.76037196	-79.98486025	HAPC Hard Bottom
25.76037196	-79.97986025	HAPC Hard Bottom
25.76037196	-79.97486025	HAPC Hard Bottom
25.76037196	-79.96986025	HAPC Hard Bottom
25.76037196	-79.96486025	HAPC Hard Bottom
25.76037196	-79.95986025	HAPC Hard Bottom
25.76037196	-79.95486025	HAPC Hard Bottom
25.76037196	-79.94986025	HAPC Hard Bottom
25.76037196	-79.94486025	HAPC Hard Bottom
25.76037196	-79.93986025	HAPC Hard Bottom
25.76037196	-79.93486025	HAPC Hard Bottom
25.76037196	-79.92986025	HAPC Hard Bottom
25.76037196	-79.92486025	HAPC Hard Bottom
25.76037196	-79.91986025	HAPC Hard Bottom
25.76037196	-79.91486025	HAPC Hard Bottom
25.76037196	-79.90986025	HAPC Hard Bottom
25.76037196	-79.90486025	HAPC Hard Bottom
25.76037196	-79.89986025	HAPC Hard Bottom
25.76037196	-79.89486025	HAPC Hard Bottom
25.76037196	-79.88986025	HAPC Hard Bottom
25.76037196	-79.88486025	HAPC Hard Bottom
25.76037196	-79.87986025	HAPC Hard Bottom
25.76037196	-79.87486025	HAPC Hard Bottom
25.76037196	-79.86986025	HAPC Hard Bottom
25.76037196	-79.86486025	HAPC Hard Bottom
25.76037196	-79.85986025	HAPC Hard Bottom
25.75537196	-80.18986025	HAPC Hard Bottom
25.75537196	-80.18486025	HAPC Hard Bottom
25.75537196	-80.17986025	HAPC Hard Bottom
25.75537196	-80.17486025	HAPC Hard Bottom
25.75537196	-80.16986025	HAPC Hard Bottom
25.75537196	-80.16486025	HAPC Hard Bottom
25.75537196	-80.15986025	HAPC Hard Bottom
25.75537196	-80.15486025	HAPC Hard Bottom
25.75537196	-80.14986025	HAPC Hard Bottom
25.75537196	-80.14486025	HAPC Hard Bottom
25.75537196	-80.13986025	HAPC Hard Bottom
25.75537196	-80.13486025	HAPC Hard Bottom
25.75537196	-80.12986025	HAPC Hard Bottom
25.75537196	-80.12486025	HAPC Hard Bottom
25.75537196	-80.11986025	HAPC Hard Bottom
25.75537196	-80.11486025	HAPC Hard Bottom
25.75537196	-80.10986025	HAPC Hard Bottom
25.75537196	-80.10486025	HAPC Hard Bottom
25.75537196	-80.09986025	HAPC Hard Bottom
25.75537196	-80.09486025	HAPC Hard Bottom
25.75537196	-80.08986025	HAPC Hard Bottom
25.75537196	-80.08486025	HAPC Hard Bottom
25.75537196	-80.07986025	HAPC Hard Bottom
25.75537196	-80.07486025	HAPC Hard Bottom
25.75537196	-80.06986025	HAPC Hard Bottom
25.75537196	-80.06486025	HAPC Hard Bottom
25.75537196	-80.05986025	HAPC Hard Bottom
25.75537196	-80.05486025	HAPC Hard Bottom
25.75537196	-80.04986025	HAPC Hard Bottom
25.75537196	-80.04486025	HAPC Hard Bottom
25.75537196	-80.03986025	HAPC Hard Bottom
25.75537196	-80.03486025	HAPC Hard Bottom
25.75537196	-80.02986025	HAPC Hard Bottom
25.75537196	-80.02486025	HAPC Hard Bottom
25.75537196	-80.01986025	HAPC Hard Bottom
25.75537196	-80.01486025	HAPC Hard Bottom
25.75537196	-80.00986025	HAPC Hard Bottom
25.75537196	-80.00486025	HAPC Hard Bottom
25.75537196	-79.99986025	HAPC Hard Bottom
25.75537196	-79.98986025	HAPC Hard Bottom
25.75537196	-79.98486025	HAPC Hard Bottom
25.75537196	-79.97986025	HAPC Hard Bottom
25.75537196	-79.97486025	HAPC Hard Bottom
25.75537196	-79.96986025	HAPC Hard Bottom
25.75537196	-79.96486025	HAPC Hard Bottom
25.75537196	-79.95986025	HAPC Hard Bottom
25.75537196	-79.95486025	HAPC Hard Bottom
25.75537196	-79.94986025	HAPC Hard Bottom
25.75537196	-79.94486025	HAPC Hard Bottom
25.75537196	-79.93986025	HAPC Hard Bottom
25.75537196	-79.93486025	HAPC Hard Bottom
25.75537196	-79.92986025	HAPC Hard Bottom
25.75537196	-79.92486025	HAPC Hard Bottom
25.75537196	-79.91986025	HAPC Hard Bottom
25.75537196	-79.91486025	HAPC Hard Bottom
25.75537196	-79.90986025	HAPC Hard Bottom
25.75537196	-79.90486025	HAPC Hard Bottom
25.75537196	-79.89986025	HAPC Hard Bottom
25.75537196	-79.89486025	HAPC Hard Bottom
25.75537196	-79.88986025	HAPC Hard Bottom
25.75537196	-79.88486025	HAPC Hard Bottom
25.75537196	-79.87986025	HAPC Hard Bottom
25.75537196	-79.87486025	HAPC Hard Bottom
25.75537196	-79.86986025	HAPC Hard Bottom
25.75537196	-79.86486025	HAPC Hard Bottom
25.75537196	-79.85986025	HAPC Hard Bottom
25.75037196	-80.19486025	HAPC Hard Bottom
25.75037196	-80.18986025	HAPC Hard Bottom
25.75037196	-80.18486025	HAPC Hard Bottom
25.75037196	-80.17986025	HAPC Hard Bottom
25.75037196	-80.17486025	HAPC Hard Bottom
25.75037196	-80.16986025	HAPC Hard Bottom
25.75037196	-80.16486025	HAPC Hard Bottom
25.75037196	-80.15986025	HAPC Hard Bottom
25.75037196	-80.15486025	HAPC Hard Bottom
25.75037196	-80.14486025	HAPC Hard Bottom
25.75037196	-80.13986025	HAPC Hard Bottom
25.75037196	-80.13486025	HAPC Hard Bottom
25.75037196	-80.12986025	HAPC Hard Bottom
25.75037196	-80.12486025	HAPC Hard Bottom
25.75037196	-80.11986025	HAPC Hard Bottom
25.75037196	-80.11486025	HAPC Hard Bottom
25.75037196	-80.10986025	HAPC Hard Bottom
25.75037196	-80.10486025	HAPC Hard Bottom
25.75037196	-80.09986025	HAPC Hard Bottom
25.75037196	-80.09486025	HAPC Hard Bottom
25.75037196	-80.08986025	HAPC Hard Bottom
25.75037196	-80.08486025	HAPC Hard Bottom
25.75037196	-80.07986025	HAPC Hard Bottom
25.75037196	-80.07486025	HAPC Hard Bottom
25.75037196	-80.06986025	HAPC Hard Bottom
25.75037196	-80.06486025	HAPC Hard Bottom
25.75037196	-80.05986025	HAPC Hard Bottom
25.75037196	-80.05486025	HAPC Hard Bottom
25.75037196	-80.04986025	HAPC Hard Bottom
25.75037196	-80.04486025	HAPC Hard Bottom
25.75037196	-80.03986025	HAPC Hard Bottom
25.75037196	-80.03486025	HAPC Hard Bottom
25.75037196	-80.02986025	HAPC Hard Bottom
25.75037196	-80.02486025	HAPC Hard Bottom
25.75037196	-80.01986025	HAPC Hard Bottom
25.75037196	-80.01486025	HAPC Hard Bottom
25.75037196	-80.00986025	HAPC Hard Bottom
25.75037196	-80.00486025	HAPC Hard Bottom
25.75037196	-79.98986025	HAPC Hard Bottom
25.75037196	-79.98486025	HAPC Hard Bottom
25.75037196	-79.97986025	HAPC Hard Bottom
25.75037196	-79.97486025	HAPC Hard Bottom
25.75037196	-79.96986025	HAPC Hard Bottom
25.75037196	-79.96486025	HAPC Hard Bottom
25.75037196	-79.95986025	HAPC Hard Bottom
25.75037196	-79.95486025	HAPC Hard Bottom
25.75037196	-79.94986025	HAPC Hard Bottom
25.75037196	-79.94486025	HAPC Hard Bottom
25.75037196	-79.93986025	HAPC Hard Bottom
25.75037196	-79.93486025	HAPC Hard Bottom
25.75037196	-79.92986025	HAPC Hard Bottom
25.75037196	-79.92486025	HAPC Hard Bottom
25.75037196	-79.91986025	HAPC Hard Bottom
25.75037196	-79.91486025	HAPC Hard Bottom
25.75037196	-79.90986025	HAPC Hard Bottom
25.75037196	-79.90486025	HAPC Hard Bottom
25.75037196	-79.89986025	HAPC Hard Bottom
25.75037196	-79.89486025	HAPC Hard Bottom
25.75037196	-79.88986025	HAPC Hard Bottom
25.75037196	-79.88486025	HAPC Hard Bottom
25.75037196	-79.87986025	HAPC Hard Bottom
25.75037196	-79.87486025	HAPC Hard Bottom
25.75037196	-79.86986025	HAPC Hard Bottom
25.75037196	-79.86486025	HAPC Hard Bottom
25.75037196	-79.85986025	HAPC Hard Bottom
25.74537196	-80.20486025	HAPC Hard Bottom
25.74537196	-80.19986025	HAPC Hard Bottom
25.74537196	-80.19486025	HAPC Hard Bottom
25.74537196	-80.18986025	HAPC Hard Bottom
25.74537196	-80.18486025	HAPC Hard Bottom
25.74537196	-80.17986025	HAPC Hard Bottom
25.74537196	-80.16986025	HAPC Hard Bottom
25.74537196	-80.16486025	HAPC Hard Bottom
25.74537196	-80.15986025	HAPC Hard Bottom
25.74537196	-80.13986025	HAPC Hard Bottom
25.74537196	-80.13486025	HAPC Hard Bottom
25.74537196	-80.12986025	HAPC Hard Bottom
25.74537196	-80.12486025	HAPC Hard Bottom
25.74537196	-80.11986025	HAPC Hard Bottom
25.74537196	-80.11486025	HAPC Hard Bottom
25.74537196	-80.10986025	HAPC Hard Bottom
25.74537196	-80.10486025	HAPC Hard Bottom
25.74537196	-80.09986025	HAPC Hard Bottom
25.74537196	-80.09486025	HAPC Hard Bottom
25.74537196	-80.08986025	HAPC Hard Bottom
25.74537196	-80.08486025	HAPC Hard Bottom
25.74537196	-80.07986025	HAPC Hard Bottom
25.74537196	-80.07486025	HAPC Hard Bottom
25.74537196	-80.06986025	HAPC Hard Bottom
25.74537196	-80.06486025	HAPC Hard Bottom
25.74537196	-80.05986025	HAPC Hard Bottom
25.74537196	-80.05486025	HAPC Hard Bottom
25.74537196	-80.04986025	HAPC Hard Bottom
25.74537196	-80.04486025	HAPC Hard Bottom
25.74537196	-80.03986025	HAPC Hard Bottom
25.74537196	-80.03486025	HAPC Hard Bottom
25.74537196	-80.02986025	HAPC Hard Bottom
25.74537196	-80.02486025	HAPC Hard Bottom
25.74537196	-80.01986025	HAPC Hard Bottom
25.74537196	-80.01486025	HAPC Hard Bottom
25.74537196	-80.00986025	HAPC Hard Bottom
25.74537196	-80.00486025	HAPC Hard Bottom
25.74537196	-79.98986025	HAPC Hard Bottom
25.74537196	-79.98486025	HAPC Hard Bottom
25.74537196	-79.97986025	HAPC Hard Bottom
25.74537196	-79.97486025	HAPC Hard Bottom
25.74537196	-79.96986025	HAPC Hard Bottom
25.74537196	-79.96486025	HAPC Hard Bottom
25.74537196	-79.95986025	HAPC Hard Bottom
25.74537196	-79.95486025	HAPC Hard Bottom
25.74537196	-79.94986025	HAPC Hard Bottom
25.74537196	-79.94486025	HAPC Hard Bottom
25.74537196	-79.93986025	HAPC Hard Bottom
25.74537196	-79.93486025	HAPC Hard Bottom
25.74537196	-79.92986025	HAPC Hard Bottom
25.74537196	-79.92486025	HAPC Hard Bottom
25.74537196	-79.91986025	HAPC Hard Bottom
25.74537196	-79.91486025	HAPC Hard Bottom
25.74537196	-79.90986025	HAPC Hard Bottom
25.74537196	-79.90486025	HAPC Hard Bottom
25.74537196	-79.89986025	HAPC Hard Bottom
25.74537196	-79.89486025	HAPC Hard Bottom
25.74537196	-79.88986025	HAPC Hard Bottom
25.74537196	-79.88486025	HAPC Hard Bottom
25.74537196	-79.87986025	HAPC Hard Bottom
25.74537196	-79.87486025	HAPC Hard Bottom
25.74537196	-79.86986025	HAPC Hard Bottom
25.74537196	-79.86486025	HAPC Hard Bottom
25.74537196	-79.85986025	HAPC Hard Bottom
25.74037196	-80.20986025	HAPC Hard Bottom
25.74037196	-80.20486025	HAPC Hard Bottom
25.74037196	-80.19986025	HAPC Hard Bottom
25.74037196	-80.19486025	HAPC Hard Bottom
25.74037196	-80.18986025	HAPC Hard Bottom
25.74037196	-80.18486025	HAPC Hard Bottom
25.74037196	-80.17986025	HAPC Hard Bottom
25.74037196	-80.17486025	HAPC Hard Bottom
25.74037196	-80.16486025	HAPC Hard Bottom
25.74037196	-80.15986025	HAPC Hard Bottom
25.74037196	-80.14486025	HAPC Hard Bottom
25.74037196	-80.13986025	HAPC Hard Bottom
25.74037196	-80.13486025	HAPC Hard Bottom
25.74037196	-80.12986025	HAPC Hard Bottom
25.74037196	-80.12486025	HAPC Hard Bottom
25.74037196	-80.11986025	HAPC Hard Bottom
25.74037196	-80.11486025	HAPC Hard Bottom
25.74037196	-80.10986025	HAPC Hard Bottom
25.74037196	-80.10486025	HAPC Hard Bottom
25.74037196	-80.09986025	HAPC Hard Bottom
25.74037196	-80.09486025	HAPC Hard Bottom
25.74037196	-80.08986025	HAPC Hard Bottom
25.74037196	-80.08486025	HAPC Hard Bottom
25.74037196	-80.07986025	HAPC Hard Bottom
25.74037196	-80.07486025	HAPC Hard Bottom
25.74037196	-80.06986025	HAPC Hard Bottom
25.74037196	-80.06486025	HAPC Hard Bottom
25.74037196	-80.05986025	HAPC Hard Bottom
25.74037196	-80.05486025	HAPC Hard Bottom
25.74037196	-80.04986025	HAPC Hard Bottom
25.74037196	-80.04486025	HAPC Hard Bottom
25.74037196	-80.03986025	HAPC Hard Bottom
25.74037196	-80.03486025	HAPC Hard Bottom
25.74037196	-80.02986025	HAPC Hard Bottom
25.74037196	-80.02486025	HAPC Hard Bottom
25.74037196	-80.01986025	HAPC Hard Bottom
25.74037196	-80.01486025	HAPC Hard Bottom
25.74037196	-80.00986025	HAPC Hard Bottom
25.74037196	-79.98986025	HAPC Hard Bottom
25.74037196	-79.98486025	HAPC Hard Bottom
25.74037196	-79.97986025	HAPC Hard Bottom
25.74037196	-79.97486025	HAPC Hard Bottom
25.74037196	-79.96986025	HAPC Hard Bottom
25.74037196	-79.96486025	HAPC Hard Bottom
25.74037196	-79.95986025	HAPC Hard Bottom
25.74037196	-79.95486025	HAPC Hard Bottom
25.74037196	-79.94986025	HAPC Hard Bottom
25.74037196	-79.94486025	HAPC Hard Bottom
25.74037196	-79.93986025	HAPC Hard Bottom
25.74037196	-79.93486025	HAPC Hard Bottom
25.74037196	-79.92986025	HAPC Hard Bottom
25.74037196	-79.92486025	HAPC Hard Bottom
25.74037196	-79.91986025	HAPC Hard Bottom
25.74037196	-79.91486025	HAPC Hard Bottom
